"id","long","lat","order","hole","piece","group","STATE_NAME","DRAWSEQ","STATE_FIPS","SUB_REGION","STATE_ABBR"
"1",-1293759.45816878,296672.55743839,156,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1295134.70781506,292462.67193301,157,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1297550.89573327,288424.91551498,158,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1295163.74461005,286389.00472258,159,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1293978.25127412,282359.98343152,160,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1293071.99056253,276086.29050341,161,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1293900.0972401,270345.71031451,162,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1291805.15714345,266226.78896649,163,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1295821.87112378,259291.36633274,164,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1298180.97013619,257653.99823643,165,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1296270.94593442,255775.74456928,166,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1295028.58354962,247445.20017303,167,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1337133.33152808,257181.95021503,168,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1346204.45478657,259255.99280019,169,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1374660.27035017,265657.27703152,170,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1375353.60259853,266018.02653472,171,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1449342.19732595,283173.26777188,172,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1453939.50557115,280513.11045988,173,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1463069.41988728,278065.46682591,174,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1466030.3898358,278403.65173186,175,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1475006.58992255,281800.77432554,176,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1481126.08623477,281578.33176504,177,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1485645.71947313,282314.9068368,178,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1491519.83539933,282039.65922782,179,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1496882.68266912,285010.95970935,180,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1499704.81632397,284113.6225818,181,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1505175.18826401,280076.62774588,182,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1517036.23788432,281814.02758766,183,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1520004.2513472,281423.12986118,184,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1529854.81597577,281561.41766338,185,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1536249.49534958,279624.39455817,186,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1543279.42277169,279244.85880759,187,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1548275.74741494,275737.16672388,188,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1554046.97057965,276864.27162244,189,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1566723.65517006,277012.10572529,190,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1570702.08403304,278792.57152604,191,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1574704.32914023,285095.62510082,192,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1578623.2837863,286443.71931449,193,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1581514.63625056,285934.67035525,194,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1585016.77719439,284301.21728106,195,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1598555.22322676,282655.54640627,196,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1602873.16232965,280365.72230303,197,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
"1",-1605472.0113351,282786.84469409,198,FALSE,"1","1.1","Washington",2,"53","Pacific","WA"
